[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.709
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.4%, forg=  0.0%| TAg acc= 99.4%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.20/margin=5_alpha=300
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 9.71, Push: 3.87, Pull: 5.68, Adapter: 0.000, Wd: 0.11
Epoch: 1, Total: 9.66, Push: 3.90, Pull: 5.58, Adapter: 0.000, Wd: 0.11
Epoch: 2, Total: 9.62, Push: 3.93, Pull: 5.49, Adapter: 0.000, Wd: 0.11
Epoch: 3, Total: 9.60, Push: 3.96, Pull: 5.43, Adapter: 0.000, Wd: 0.11
Epoch: 4, Total: 9.57, Push: 3.99, Pull: 5.38, Adapter: 0.000, Wd: 0.11
Epoch: 5, Total: 9.56, Push: 4.01, Pull: 5.34, Adapter: 0.000, Wd: 0.11
Epoch: 6, Total: 9.55, Push: 4.03, Pull: 5.30, Adapter: 0.000, Wd: 0.11
Epoch: 7, Total: 9.54, Push: 4.06, Pull: 5.25, Adapter: 0.000, Wd: 0.11
Epoch: 8, Total: 9.52, Push: 4.08, Pull: 5.21, Adapter: 0.000, Wd: 0.11
Epoch: 9, Total: 9.50, Push: 4.09, Pull: 5.17, Adapter: 0.000, Wd: 0.11
Epoch: 10, Total: 9.49, Push: 4.11, Pull: 5.14, Adapter: 0.000, Wd: 0.11
Epoch: 11, Total: 9.48, Push: 4.13, Pull: 5.10, Adapter: 0.000, Wd: 0.11
Epoch: 12, Total: 9.46, Push: 4.15, Pull: 5.07, Adapter: 0.000, Wd: 0.11
Epoch: 13, Total: 9.45, Push: 4.16, Pull: 5.03, Adapter: 0.000, Wd: 0.11
Epoch: 14, Total: 9.44, Push: 4.18, Pull: 5.01, Adapter: 0.000, Wd: 0.11
Epoch: 15, Total: 9.43, Push: 4.19, Pull: 4.98, Adapter: 0.001, Wd: 0.11
Epoch: 16, Total: 9.42, Push: 4.21, Pull: 4.95, Adapter: 0.001, Wd: 0.11
Epoch: 17, Total: 9.41, Push: 4.22, Pull: 4.92, Adapter: 0.001, Wd: 0.11
Epoch: 18, Total: 9.40, Push: 4.24, Pull: 4.90, Adapter: 0.001, Wd: 0.11
