[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************

### Creating new features  task: 0 ###
New features norm: 2.270
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.4%, forg=  0.0%| TAg acc= 99.4%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.21/5x2/MuPlusLambda_alpha=1000
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 2.19, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 1, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 2, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 3, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 4, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 5, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 6, Total: 2.19, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 7, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 8, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 9, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 10, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 11, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 12, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 13, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 14, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 15, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 16, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 17, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 18, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 19, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 20, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 21, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 22, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 23, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 24, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 25, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 26, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 27, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 28, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 29, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 30, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 31, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 32, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 33, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 34, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 35, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 36, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 37, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 38, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 39, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 40, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 41, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 42, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 43, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 44, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 45, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 46, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 47, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 48, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 49, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 50, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 51, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 52, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 53, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 54, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 55, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 56, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
Epoch: 57, Total: 2.18, Push: 0.48, Pull: 1.70, Adapter: 0.000, Wd: 0.01
