[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.709
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.4%, forg=  0.0%| TAg acc= 99.4%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.20/margin=3_alpha=1000
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 6.45, Push: 0.53, Pull: 5.82, Adapter: 0.000, Wd: 0.11
Epoch: 1, Total: 6.41, Push: 0.53, Pull: 5.77, Adapter: 0.000, Wd: 0.11
Epoch: 2, Total: 6.42, Push: 0.53, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 3, Total: 6.41, Push: 0.53, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 4, Total: 6.42, Push: 0.53, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 5, Total: 6.43, Push: 0.53, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 6, Total: 6.43, Push: 0.53, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 7, Total: 6.42, Push: 0.53, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 8, Total: 6.42, Push: 0.53, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 9, Total: 6.43, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 10, Total: 6.42, Push: 0.53, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 11, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 12, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 13, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 14, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 15, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 16, Total: 6.42, Push: 0.52, Pull: 5.79, Adapter: 0.000, Wd: 0.11
Epoch: 17, Total: 6.42, Push: 0.52, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 18, Total: 6.42, Push: 0.52, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 19, Total: 6.42, Push: 0.52, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 20, Total: 6.42, Push: 0.52, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 21, Total: 6.42, Push: 0.52, Pull: 5.78, Adapter: 0.000, Wd: 0.11
Epoch: 22, Total: 6.41, Push: 0.53, Pull: 5.77, Adapter: 0.000, Wd: 0.11
Epoch: 23, Total: 6.41, Push: 0.53, Pull: 5.76, Adapter: 0.000, Wd: 0.11
Epoch: 24, Total: 6.40, Push: 0.53, Pull: 5.74, Adapter: 0.000, Wd: 0.11
Epoch: 25, Total: 6.39, Push: 0.53, Pull: 5.73, Adapter: 0.000, Wd: 0.11
Epoch: 26, Total: 6.38, Push: 0.53, Pull: 5.71, Adapter: 0.000, Wd: 0.11
Epoch: 27, Total: 6.37, Push: 0.53, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 28, Total: 6.36, Push: 0.53, Pull: 5.67, Adapter: 0.000, Wd: 0.11
Epoch: 29, Total: 6.35, Push: 0.54, Pull: 5.65, Adapter: 0.000, Wd: 0.11
Epoch: 30, Total: 6.34, Push: 0.54, Pull: 5.63, Adapter: 0.000, Wd: 0.11
Epoch: 31, Total: 6.33, Push: 0.54, Pull: 5.61, Adapter: 0.000, Wd: 0.11
Epoch: 32, Total: 6.32, Push: 0.54, Pull: 5.59, Adapter: 0.000, Wd: 0.11
Epoch: 33, Total: 6.31, Push: 0.54, Pull: 5.57, Adapter: 0.000, Wd: 0.11
Epoch: 34, Total: 6.29, Push: 0.54, Pull: 5.55, Adapter: 0.000, Wd: 0.11
Epoch: 35, Total: 6.28, Push: 0.55, Pull: 5.53, Adapter: 0.000, Wd: 0.11
Epoch: 36, Total: 6.27, Push: 0.55, Pull: 5.51, Adapter: 0.000, Wd: 0.11
Epoch: 37, Total: 6.26, Push: 0.55, Pull: 5.49, Adapter: 0.000, Wd: 0.11
Epoch: 38, Total: 6.24, Push: 0.55, Pull: 5.47, Adapter: 0.000, Wd: 0.11
Epoch: 39, Total: 6.23, Push: 0.55, Pull: 5.44, Adapter: 0.000, Wd: 0.11
Epoch: 40, Total: 6.22, Push: 0.56, Pull: 5.42, Adapter: 0.000, Wd: 0.11
Epoch: 41, Total: 6.21, Push: 0.56, Pull: 5.40, Adapter: 0.000, Wd: 0.11
Epoch: 42, Total: 6.19, Push: 0.56, Pull: 5.38, Adapter: 0.000, Wd: 0.11
Epoch: 43, Total: 6.18, Push: 0.56, Pull: 5.36, Adapter: 0.000, Wd: 0.11
Epoch: 44, Total: 6.17, Push: 0.56, Pull: 5.34, Adapter: 0.000, Wd: 0.11
Epoch: 45, Total: 6.16, Push: 0.57, Pull: 5.32, Adapter: 0.000, Wd: 0.11
Epoch: 46, Total: 6.14, Push: 0.57, Pull: 5.30, Adapter: 0.000, Wd: 0.11
